attendance_id,student_id,session_id,qr_version,pin_correct,typing_time,scan_to_submit_time,fingerprint_hash,duplicate_hash,duplicate_ip,duplicate_browser,duplicate_device,duplicate_session,risk_score,rule_label,teacher_label,created_at,latitude,longitude,gps_accuracy,distance_from_campus,inside_geofence
1152,STU061,28,4,1,3.37,10.07,fp_e0e3bc440c49,0,1,0,0,0,17,NORMAL,0,2026-04-01T08:29:21,21.1345244,81.1361273,8.01,36.23,1
1153,STU090,74,4,1,9.82,36.48,fp_ae832bc5bc44,0,0,0,0,0,0,NORMAL,0,2026-01-30T09:38:05,21.1342667,81.1370498,20.21,92.58,1
1154,STU081,99,1,1,5.26,8.29,fp_0e79fd5c0110,0,0,0,0,0,7,NORMAL,0,2026-01-25T09:37:04,21.1344671,81.1349025,20.2,133.76,1
1155,STU046,108,4,1,5.09,13.42,fp_ee55cd5ad077,0,1,0,0,0,12,NORMAL,0,2026-04-06T08:00:08,21.1339608,81.1358496,24.59,41.76,1
1156,STU054,72,5,1,3.46,20.19,fp_02783c2407d2,0,0,0,0,0,0,NORMAL,0,2026-04-28T09:26:52,21.1335072,81.1366931,18.45,94.83,1
1157,STU026,50,1,1,4.44,11.26,fp_892bcc7c4a25,0,0,0,0,0,10,NORMAL,0,2026-01-09T14:17:36,21.1345532,81.1362152,9.6,39.69,1
1158,STU055,79,1,1,5.4,10.88,fp_f84a066bec8d,0,0,0,0,0,10,NORMAL,0,2026-01-11T13:37:29,21.1340952,81.1360052,6.71,19.84,1
1159,STU093,2,2,1,5.83,6.82,fp_0263f27e4238,0,0,0,0,0,11,NORMAL,0,2026-03-24T12:58:33,21.1338858,81.1355047,14.52,76.42,1
1160,STU080,109,3,1,3.11,5.49,fp_b70c5ddb56e8,0,0,0,0,0,1,NORMAL,0,2026-04-11T12:55:57,21.1340442,81.1369878,20.75,87.58,1
1161,STU038,96,3,1,3.05,7.38,fp_5ad18b6b26fc,0,0,0,1,0,23,NORMAL,1,2026-02-10T11:36:56,21.134236,81.1369741,22.05,84.53,1
1162,STU035,113,6,1,4.92,19.12,fp_e4a7410d74d8,0,0,1,0,0,12,NORMAL,0,2026-01-21T15:46:59,21.1347032,81.1371613,9.06,117.96,1
1163,STU028,74,1,1,2.49,6.99,fp_fa023490fd74,0,1,0,0,1,40,SUSPICIOUS,1,2026-04-30T16:22:12,21.1350973,81.1365493,7.68,107.63,1
1164,STU037,81,3,1,2.45,7.56,fp_30414a0746f9,0,0,0,0,0,0,NORMAL,0,2026-02-12T12:36:27,21.1345918,81.1356466,6.39,68.8,1
1165,STU039,49,5,1,5.47,13.19,fp_efa38fb643e8,0,0,0,0,0,0,NORMAL,0,2026-01-31T15:21:54,21.1352075,81.1353462,26.62,140.26,1
1166,STU051,111,4,1,3.5,8.71,fp_85307e87cc6f,0,0,0,0,0,2,NORMAL,0,2026-04-18T09:59:36,21.1340085,81.1359468,25.67,30.69,1
1167,STU079,28,3,1,2.02,7.66,fp_73b3d47d93d0,0,0,0,0,0,0,NORMAL,0,2026-02-02T16:35:23,21.1339608,81.1354367,13.71,79.59,1
1168,STU007,114,2,1,5.97,11.66,fp_e121f9cf80fe,0,0,0,0,0,13,NORMAL,0,2026-02-11T10:16:26,21.1336979,81.1351698,6.66,116.89,1
1169,STU027,84,6,1,5.01,9.2,fp_f03c5f6689ef,0,1,0,0,0,17,NORMAL,0,2026-04-15T16:53:01,21.133608,81.1361423,21.71,65.85,1
1170,STU005,71,3,1,2.51,3.59,fp_6967765e90c7,1,1,0,0,1,80,SUSPICIOUS,1,2026-01-13T15:16:12,21.1304872,81.1303957,20.46,726.55,0
1171,STU005,39,5,1,3.42,6.17,fp_fc1f09b4456e,1,0,0,0,0,26,NORMAL,1,2026-04-08T10:12:12,21.134012,81.1359944,10.57,27.05,1
1172,STU018,67,2,0,3.12,3.84,fp_0a563dcd8ddc,1,0,0,1,0,73,SUSPICIOUS,1,2026-03-31T14:50:29,21.1343755,81.1361718,120.83,19.55,1
1173,STU047,120,2,1,0.95,8.65,fp_f4e15ec77b80,0,0,1,0,0,58,SUSPICIOUS,1,2026-05-05T10:58:14,21.1342336,81.1427155,144.18,679.92,0
1174,STU095,75,4,1,3.22,6.1,fp_441eb468787e,0,0,0,0,0,3,NORMAL,0,2026-01-13T08:05:29,21.1353153,81.1354819,57.01,142.57,1
1175,STU092,21,2,1,5.46,7.54,fp_28f4dae05c99,0,0,0,0,0,0,NORMAL,0,2026-03-30T16:29:46,21.1345736,81.1363142,24.99,44.51,1
1176,STU100,14,6,1,6.44,11.88,fp_b1e11ea04de0,0,0,0,0,0,0,NORMAL,0,2026-05-03T12:03:24,21.134142,81.1371056,5.86,98.28,1
1177,STU047,82,4,1,5.44,4.87,fp_f4e15ec77b80,0,0,0,0,0,0,NORMAL,0,2026-01-28T10:20:38,21.13404,81.1359798,12.17,25.8,1
1178,STU006,103,4,1,4.31,5.7,fp_b4a6ee273529,0,1,1,0,0,53,SUSPICIOUS,1,2026-03-19T09:50:11,21.133914,81.1315218,28.57,482.1,0
1179,STU013,17,1,1,3.39,9.6,fp_c418af7aef2d,0,1,0,0,0,12,NORMAL,0,2026-03-31T09:29:54,21.1348657,81.1363527,21.82,76.67,1
1180,STU007,111,1,1,1.8,10.82,fp_e121f9cf80fe,0,0,0,0,0,10,NORMAL,0,2026-04-03T13:11:38,21.1333734,81.1355308,12.52,112.72,1
1181,STU041,95,2,0,1.57,2.54,fp_9a83918f347e,0,0,1,1,0,68,SUSPICIOUS,1,2026-02-22T10:24:43,21.133308,81.1357983,165.72,106.04,1
1182,STU042,88,6,1,2.02,14.85,fp_7826c3deb4fa,0,0,0,0,0,0,NORMAL,0,2026-01-30T12:18:19,21.1346279,81.1358638,56.98,56.64,1
1183,STU057,113,5,1,3.01,17.95,fp_d7cbccfd1e75,0,0,1,0,0,9,NORMAL,0,2026-01-06T13:39:43,21.1333349,81.1354931,53.23,118.48,1
1184,STU049,99,5,1,3.14,4.17,fp_394b3a35f872,0,0,0,0,0,0,NORMAL,0,2026-02-24T14:40:42,21.1344307,81.1351443,15.1,108.42,1
1185,STU027,21,3,1,2.42,15.69,fp_f03c5f6689ef,0,0,0,0,0,0,NORMAL,0,2026-01-25T13:36:09,21.1336766,81.1363332,16.45,60.91,1
1186,STU003,54,5,1,3.73,7.03,fp_588605bf5362,0,1,0,0,0,14,NORMAL,0,2026-01-24T12:07:04,21.1342978,81.1362771,20.66,16.3,1
1187,STU042,119,2,1,2.69,6.43,fp_7826c3deb4fa,1,0,1,1,0,65,SUSPICIOUS,1,2026-03-31T10:02:27,21.1342266,81.1369647,21.05,83.51,1
1188,STU049,10,5,1,6.61,17.27,fp_394b3a35f872,0,0,0,0,0,0,NORMAL,0,2026-03-29T16:48:54,21.1341584,81.1362306,8.25,8.65,1
1189,STU006,6,6,0,2.13,2.58,fp_0a563dcd8ddc,1,0,0,1,1,100,SUSPICIOUS,1,2026-04-06T13:34:09,21.1354427,81.1296459,13.05,689.6,0
1190,STU056,70,4,1,3.32,10.12,fp_ad2a80997e7f,0,0,0,0,0,0,NORMAL,0,2026-02-23T12:19:48,21.1352218,81.1370632,11.82,147.25,1
1191,STU018,108,4,1,2.59,5.85,fp_0a563dcd8ddc,0,0,1,0,0,13,NORMAL,0,2026-02-05T13:33:20,21.1344248,81.1360186,16.44,28.98,1
1192,STU100,95,3,1,4.67,8.81,fp_b1e11ea04de0,0,0,0,0,0,0,NORMAL,0,2026-02-01T12:42:11,21.1337552,81.137347,23.12,132.67,1
1193,STU015,79,2,1,4.06,6.4,fp_96ba3760c211,0,0,0,0,0,10,NORMAL,0,2026-04-16T09:18:46,21.1344608,81.1361902,38.15,29.17,1
1194,STU063,66,6,1,3.61,5.94,fp_43dc393e5fd1,0,0,0,0,0,2,NORMAL,0,2026-03-21T12:36:44,21.134913,81.1352673,15.06,121.89,1
1195,STU068,13,2,1,5.97,14.34,fp_351dd44a753a,0,0,0,0,0,9,NORMAL,0,2026-04-05T08:03:00,21.1343682,81.1362275,26.63,19.97,1
1196,STU045,120,3,1,1.74,5.92,fp_810093483039,0,0,0,0,0,11,NORMAL,0,2026-04-18T10:17:15,21.1343953,81.1359452,3.1,31.11,1
1197,STU068,116,3,1,2.04,6.72,fp_351dd44a753a,0,0,0,0,0,0,NORMAL,0,2026-01-12T15:25:34,21.1335766,81.1365388,24.88,79.68,1
1198,STU090,56,4,1,3.85,4.69,fp_ae832bc5bc44,0,0,0,0,0,2,NORMAL,0,2026-04-01T11:13:52,21.1347197,81.1372939,18.01,131.03,1
1199,STU062,53,3,1,2.64,5.73,fp_9550027aa224,0,0,0,0,0,2,NORMAL,0,2026-01-27T14:29:06,21.1349945,81.135961,27.65,90.72,1
1200,STU032,56,2,0,2.74,5.18,fp_f92ff20320c0,0,0,1,1,1,85,SUSPICIOUS,1,2026-02-18T10:29:47,21.1328339,81.129221,7.11,735.54,0
1201,STU077,94,3,1,2.89,9.75,fp_177c3d676988,0,0,0,0,0,3,NORMAL,0,2026-03-09T14:06:41,21.1350433,81.1358084,3.53,100.61,1
1202,STU006,55,5,1,3.13,7.96,fp_b4a6ee273529,0,0,0,0,0,0,NORMAL,0,2026-02-05T09:39:08,21.134427,81.1360535,17.11,27.55,1
1203,STU060,78,6,0,5.31,9.77,fp_9a29989634bc,0,0,0,0,1,54,SUSPICIOUS,1,2026-04-09T08:45:52,21.1302573,81.1308327,17.61,705.33,0
1204,STU094,20,6,1,2.23,13.07,fp_3ab0a1a3e363,0,0,0,0,0,0,NORMAL,0,2026-01-22T13:28:13,21.1333007,81.1370157,7.61,133.7,1
1205,STU040,79,2,1,5.76,5.37,fp_0592e369ce74,0,0,0,0,0,0,NORMAL,0,2026-04-28T10:37:55,21.134134,81.1366501,14.75,51.36,1
1206,STU078,3,2,1,5.78,17.98,fp_bfdbe1c48579,0,0,0,0,0,3,NORMAL,0,2026-01-07T16:00:35,21.1333789,81.1355993,51.89,108.25,1
1207,STU077,59,6,1,1.51,3.16,fp_80e9086348f8,0,1,0,0,1,63,SUSPICIOUS,1,2026-02-26T15:15:18,21.1323724,81.1360484,24.67,203.55,0
1208,STU059,67,4,1,6.32,10.17,fp_2ff979ef7b75,0,0,0,0,0,0,NORMAL,0,2026-02-07T12:20:00,21.1332853,81.1359523,29.93,103.97,1
1209,STU078,22,4,1,5.13,10.49,fp_bfdbe1c48579,0,0,0,0,0,0,NORMAL,0,2026-02-25T10:29:02,21.1347284,81.1372045,25.56,123.24,1
1210,STU051,52,5,1,2.98,2.58,fp_a5c17e24e672,1,0,1,1,0,87,SUSPICIOUS,1,2026-02-16T15:19:42,21.1316873,81.1351656,17.57,297.83,0
1211,STU070,71,4,1,6.41,15.23,fp_0e1bfa879f9a,0,0,0,0,0,0,NORMAL,0,2026-01-06T10:59:28,21.1345628,81.1361474,17.94,40.36,1
1212,STU048,118,1,1,3.61,8.83,fp_0462c03b44a8,0,1,1,0,0,26,NORMAL,0,2026-03-28T11:01:58,21.1342534,81.1352289,13.89,96.75,1
1213,STU046,50,5,1,2.01,11.34,fp_ee55cd5ad077,0,0,0,0,0,2,NORMAL,0,2026-03-03T08:32:48,21.1339318,81.1360835,25.81,30.86,1
1214,STU062,117,5,1,3.23,4.85,fp_9550027aa224,0,0,0,1,0,20,NORMAL,1,2026-02-08T12:19:16,21.1342001,81.1360663,14.55,9.71,1
1215,STU017,77,3,1,4.15,4.23,fp_44380146756d,0,0,1,0,0,14,NORMAL,1,2026-01-19T13:58:22,21.1333746,81.1370536,94.18,130.43,1
1216,STU079,77,3,1,5.16,5.69,fp_73b3d47d93d0,0,0,0,0,0,0,NORMAL,0,2026-02-16T11:13:59,21.1346726,81.1373157,26.09,130.88,1
1217,STU082,83,3,1,2.47,4.58,fp_b35d4c53b441,0,0,0,1,0,46,SUSPICIOUS,1,2026-01-26T09:54:52,21.1323927,81.131703,11.79,504.06,0
1218,STU030,69,1,1,4.43,7.62,fp_8e8669c03d83,0,0,1,0,0,7,NORMAL,0,2026-01-05T11:25:08,21.1340366,81.1348617,8.89,135.88,1
1219,STU085,24,1,1,3.77,13.05,fp_f297fb8b63ff,0,0,0,0,0,3,NORMAL,0,2026-01-25T14:49:17,21.134297,81.1374135,24.03,130.45,1
1220,STU069,83,5,1,2.05,2.24,fp_f32a0d62a19a,0,1,0,0,0,26,NORMAL,1,2026-01-17T14:07:32,21.134114,81.1364146,21.39,28.08,1
1221,STU042,63,3,1,5.49,9.98,fp_588605bf5362,0,0,0,1,0,21,NORMAL,1,2026-03-27T11:22:49,21.1341746,81.1366803,15.26,54.04,1
1222,STU019,39,6,1,2.24,12.28,fp_93cb14cee085,0,0,0,0,0,0,NORMAL,0,2026-04-04T15:12:16,21.13474,81.1351563,25.79,120.18,1
1223,STU038,109,3,1,3.19,10.13,fp_d3ec3a0d2142,0,0,0,0,0,2,NORMAL,0,2026-01-15T09:44:12,21.13452,81.1362261,8.27,36.23,1
1224,STU031,106,5,1,2.85,4.45,fp_27ff9a7be63c,1,0,1,1,0,77,SUSPICIOUS,1,2026-02-10T16:27:11,21.1402862,81.1391468,24.45,744.28,0
1225,STU041,88,4,1,1.76,3.54,fp_b4a6ee273529,0,1,0,0,0,28,NORMAL,1,2026-02-19T14:43:30,21.1345193,81.1352236,136.45,103.41,1
1226,STU025,38,1,1,2.65,6.19,fp_c762cd2d5bc5,0,0,0,0,0,0,NORMAL,0,2026-02-13T11:13:52,21.133521,81.1368531,7.39,104.25,1
1227,STU051,18,4,1,3.88,6.52,fp_85307e87cc6f,0,0,0,0,0,0,NORMAL,0,2026-04-03T08:07:03,21.134996,81.1360065,12.22,89.93,1
1228,STU069,77,5,1,5.44,17.58,fp_f32a0d62a19a,0,0,0,0,0,0,NORMAL,0,2026-04-05T09:34:38,21.1342325,81.136099,21.46,7.29,1
1229,STU053,85,2,1,3.08,10.02,fp_98fdbc3aeb62,0,0,0,0,0,3,NORMAL,0,2026-03-20T13:28:10,21.1341273,81.1352684,16.89,92.82,1
1230,STU072,117,4,1,5.01,11.13,fp_34cd46d54b5a,0,0,0,0,0,0,NORMAL,0,2026-04-22T08:11:09,21.1339424,81.1365476,17.04,49.36,1
1231,STU010,57,5,1,4.14,12.57,fp_3a474b00243f,0,0,0,0,0,0,NORMAL,0,2026-03-13T16:12:40,21.134644,81.1354665,25.64,87.24,1
1232,STU078,117,4,1,4.97,5.16,fp_bfdbe1c48579,0,0,0,0,0,1,NORMAL,0,2026-04-18T09:50:17,21.1341454,81.1361275,11.08,6.94,1
1233,STU027,55,1,0,3.7,7.79,fp_f03c5f6689ef,0,1,1,0,1,73,SUSPICIOUS,1,2026-04-21T16:05:17,21.1342037,81.1358386,88.19,33.34,1
1234,STU044,74,6,1,2.84,9.15,fp_5e4a0c3824ec,0,1,0,0,0,14,NORMAL,0,2026-04-21T09:28:29,21.1348749,81.1353543,25.78,112.32,1
1235,STU074,7,5,1,3.4,4.5,fp_6967765e90c7,0,0,1,0,1,47,SUSPICIOUS,1,2026-04-13T13:12:08,21.1314212,81.1316562,66.1,560.06,0
1236,STU087,51,1,1,6.48,26.07,fp_7e8449abe3ec,0,1,0,0,0,28,NORMAL,0,2026-02-13T10:41:55,21.1348523,81.1365434,9.71,82.72,1
1237,STU041,45,1,1,2.81,4.83,fp_9a83918f347e,0,0,0,0,0,0,NORMAL,0,2026-01-10T12:20:03,21.1338505,81.1368615,17.45,82.49,1
1238,STU018,39,4,1,4.59,12.45,fp_0a563dcd8ddc,0,0,0,0,0,2,NORMAL,0,2026-04-11T14:08:58,21.1341578,81.1360287,24.25,14.41,1
1239,STU057,11,6,1,3.61,17.31,fp_d7cbccfd1e75,0,0,0,0,0,0,NORMAL,0,2026-03-26T13:34:20,21.134397,81.1369613,9.53,85.94,1
1240,STU097,108,3,1,1.37,7.07,fp_43aa61658072,0,1,0,0,0,23,NORMAL,1,2026-02-22T12:15:25,21.1331623,81.1362487,8.02,115.76,1
1241,STU087,79,5,1,3.05,19.51,fp_7e8449abe3ec,0,1,0,0,0,17,NORMAL,0,2026-04-13T14:26:00,21.1346789,81.1372822,3.76,127.99,1
1242,STU044,118,1,1,9.81,6.37,fp_5e4a0c3824ec,0,0,0,0,0,8,NORMAL,0,2026-03-25T15:20:40,21.1346574,81.1363858,22.03,55.99,1
1243,STU027,43,3,0,1.95,7.68,fp_f03c5f6689ef,0,1,1,0,0,75,SUSPICIOUS,1,2026-01-23T15:26:13,21.1318863,81.135174,3.03,276.85,0
1244,STU055,18,1,1,3.36,8.82,fp_f84a066bec8d,0,0,0,0,0,11,NORMAL,0,2026-04-16T11:59:01,21.134153,81.1365477,6.13,40.55,1
1245,STU074,53,4,1,4.05,3.79,fp_01083f0c0b48,0,0,1,0,0,7,NORMAL,0,2026-03-18T10:11:32,21.1345413,81.1357208,20.8,59.29,1
1246,STU069,98,5,1,3.98,6.6,fp_f32a0d62a19a,0,0,0,0,0,0,NORMAL,0,2026-04-21T13:34:47,21.1339463,81.1367389,28.94,66.34,1
1247,STU059,18,3,1,3.2,17.23,fp_2ff979ef7b75,0,0,0,0,0,0,NORMAL,0,2026-04-11T14:53:53,21.1346628,81.1348098,28.92,149.19,1
1248,STU035,100,2,1,1.42,7.51,fp_e4a7410d74d8,1,1,0,0,0,50,SUSPICIOUS,1,2026-02-25T12:48:30,21.133551,81.1362932,20.6,73.48,1
1249,STU058,2,6,1,3.53,7.94,fp_d21260d1ceda,0,0,0,0,0,2,NORMAL,0,2026-01-07T10:34:08,21.1354495,81.1356498,12.43,148.67,1
1250,STU051,18,1,1,5.71,10.49,fp_85307e87cc6f,0,0,0,0,0,11,NORMAL,0,2026-03-03T15:08:00,21.1350638,81.1350737,9.28,148.05,1
1251,STU035,98,6,1,3.23,8.11,fp_4637ea12bf9a,0,0,1,0,0,33,SUSPICIOUS,1,2026-01-12T15:45:39,21.133857,81.1389681,29.94,293.73,0
1252,STU040,13,2,1,3.45,6.83,fp_0592e369ce74,0,0,0,0,0,12,NORMAL,0,2026-02-06T14:13:11,21.1332659,81.1363798,18.86,106.34,1
1253,STU023,48,3,0,1.53,3.31,fp_0c482f9d770a,1,0,0,0,1,67,SUSPICIOUS,1,2026-01-17T14:13:03,21.1348989,81.1367021,45.27,95.92,1
1254,STU061,2,6,1,15.08,15.76,fp_e0e3bc440c49,0,0,0,0,0,0,NORMAL,0,2026-02-24T14:46:08,21.1344428,81.1347488,3.86,148.83,1
1255,STU009,74,5,1,2.18,4.96,fp_27e9897da433,0,0,0,0,0,0,NORMAL,0,2026-01-22T13:51:36,21.1331733,81.1353072,3.81,144.42,1
1256,STU002,4,4,1,4.97,11.51,fp_03204de92e11,0,0,0,0,0,0,NORMAL,0,2026-01-31T16:52:24,21.13435,81.1361955,15.19,17.08,1
1257,STU073,6,3,0,3.2,4.4,fp_6869f1da8694,0,0,1,1,0,68,SUSPICIOUS,1,2026-03-18T10:35:51,21.1351907,81.1290098,23.07,749.72,0
1258,STU009,61,3,1,3.78,10.43,fp_27e9897da433,0,0,0,0,0,0,NORMAL,0,2026-01-28T13:09:05,21.1348099,81.1348776,23.51,149.29,1
1259,STU083,51,6,1,2.6,1.65,fp_fc1f09b4456e,0,0,0,0,1,27,NORMAL,1,2026-03-24T08:13:43,21.1341348,81.1347871,15.04,142.58,1
1260,STU024,54,1,1,3.61,6.14,fp_6230253cc4a0,0,0,0,0,0,7,NORMAL,0,2026-04-01T10:17:22,21.1339329,81.1363444,20.59,35.33,1
1261,STU089,46,4,1,4.33,34.49,fp_c389a6c3b2f5,0,0,0,0,0,0,NORMAL,0,2026-01-26T14:34:56,21.1341198,81.1361162,5.98,10.0,1
1262,STU052,97,3,1,2.95,4.27,fp_92472e585595,0,0,1,0,1,25,NORMAL,1,2026-02-13T15:16:01,21.1350632,81.1371078,15.52,137.39,1
1263,STU066,96,5,1,6.06,11.18,fp_4761b44f7a67,0,0,0,0,0,0,NORMAL,0,2026-01-15T14:19:02,21.1351503,81.1369979,3.88,136.82,1
1264,STU007,52,5,1,4.83,11.83,fp_e121f9cf80fe,0,0,0,0,0,0,NORMAL,0,2026-04-21T11:50:20,21.1353017,81.1357127,8.44,130.99,1
1265,STU030,36,3,1,10.09,5.41,fp_8e8669c03d83,0,0,0,0,0,2,NORMAL,0,2026-02-14T12:27:11,21.1336101,81.1361434,6.17,65.62,1
1266,STU019,92,2,1,3.09,3.15,fp_93cb14cee085,1,0,0,0,0,25,NORMAL,1,2026-04-16T12:47:45,21.1355361,81.1361734,30.91,148.58,1
1267,STU052,59,1,1,5.14,5.95,fp_92472e585595,0,0,0,0,0,12,NORMAL,0,2026-04-17T08:01:37,21.1342056,81.1361078,18.34,5.45,1
1268,STU012,50,2,1,3.32,7.88,fp_725501e7231d,0,0,0,0,0,3,NORMAL,0,2026-04-09T08:24:00,21.1331596,81.1361988,28.21,115.75,1
1269,STU070,102,1,1,6.21,13.61,fp_0e1bfa879f9a,0,0,0,0,0,7,NORMAL,0,2026-01-07T16:17:43,21.1330632,81.1357841,15.96,132.28,1
1270,STU029,32,6,1,2.28,9.23,fp_97b2d0dec204,0,0,0,0,0,1,NORMAL,0,2026-01-16T16:41:23,21.1351197,81.1367223,5.6,117.73,1
1271,STU089,34,5,1,2.91,5.11,fp_c389a6c3b2f5,0,0,0,0,0,0,NORMAL,0,2026-01-13T13:13:20,21.1353962,81.1359385,8.11,134.99,1
1272,STU098,31,4,1,3.63,7.83,fp_6369eb702f44,0,0,0,0,0,0,NORMAL,0,2026-04-25T14:27:28,21.1338596,81.1358688,9.76,48.42,1
1273,STU019,92,2,1,11.92,10.94,fp_93cb14cee085,0,1,0,0,0,14,NORMAL,0,2026-05-02T10:41:14,21.1345673,81.1361998,6.76,41.04,1
1274,STU066,58,1,1,2.15,6.98,fp_4761b44f7a67,0,0,0,0,0,10,NORMAL,0,2026-04-03T13:57:08,21.1343434,81.1363476,17.33,25.15,1
1275,STU060,30,2,1,6.33,23.04,fp_f7a3d54d68b2,0,0,0,0,0,8,NORMAL,0,2026-01-25T09:49:35,21.1346936,81.1359132,12.3,60.56,1
1276,STU018,71,1,1,1.96,3.86,fp_0a563dcd8ddc,0,0,0,0,0,17,NORMAL,0,2026-02-10T14:07:56,21.1335919,81.1354801,24.23,97.69,1
1277,STU005,8,1,1,5.8,6.08,fp_6967765e90c7,0,0,0,1,0,50,SUSPICIOUS,1,2026-04-30T10:36:47,21.135939,81.138512,167.9,311.29,0
1278,STU081,55,6,1,1.69,6.53,fp_588605bf5362,0,1,0,0,0,50,SUSPICIOUS,1,2026-02-13T14:46:02,21.1351216,81.1422479,25.0,639.67,0
1279,STU040,84,4,1,1.22,9.01,fp_0592e369ce74,0,0,0,0,0,8,NORMAL,0,2026-03-25T09:21:15,21.1338313,81.1357172,13.34,61.56,1
1280,STU001,47,6,1,4.64,13.64,fp_4637ea12bf9a,0,0,0,0,0,1,NORMAL,0,2026-03-17T14:05:31,21.1337504,81.1373972,25.82,137.71,1
1281,STU053,69,1,1,2.53,9.35,fp_98fdbc3aeb62,0,0,0,0,0,2,NORMAL,0,2026-04-23T14:45:51,21.1332769,81.1364218,28.72,106.18,1
1282,STU050,120,4,1,2.64,10.1,fp_831a3884c73f,0,0,0,0,0,3,NORMAL,0,2026-04-28T14:54:34,21.1340041,81.137431,5.07,133.61,1
1283,STU057,66,3,1,1.67,4.08,fp_d7cbccfd1e75,0,0,0,0,1,25,NORMAL,1,2026-03-10T15:19:09,21.1337181,81.1367718,3.99,83.05,1
1284,STU017,31,2,1,2.56,12.06,fp_44380146756d,0,0,0,0,0,8,NORMAL,0,2026-01-24T09:21:50,21.1338343,81.1363779,22.95,46.53,1
1285,STU082,56,3,1,5.89,8.1,fp_b35d4c53b441,0,0,0,0,0,0,NORMAL,0,2026-04-17T12:41:52,21.1342541,81.1359053,3.46,27.09,1
1286,STU012,99,5,1,4.07,4.69,fp_725501e7231d,0,0,0,0,0,0,NORMAL,0,2026-04-24T14:14:19,21.1335885,81.135945,17.34,71.56,1
1287,STU029,44,5,1,3.5,8.8,fp_97b2d0dec204,0,0,0,0,0,2,NORMAL,0,2026-03-14T08:25:25,21.1346789,81.1372296,4.75,123.05,1
1288,STU034,111,1,1,13.01,5.46,fp_e4ce4d58b672,0,0,0,0,0,10,NORMAL,0,2026-01-15T10:15:55,21.1346309,81.1371705,7.35,115.24,1
1289,STU004,16,5,1,7.73,14.09,fp_048e7ef65d96,0,0,0,0,0,0,NORMAL,0,2026-04-06T16:24:03,21.1351479,81.1361868,28.54,105.44,1
1290,STU008,26,2,1,4.54,19.86,fp_f65a5b250b6f,0,0,0,0,0,8,NORMAL,0,2026-04-18T12:02:00,21.1342813,81.1359969,19.82,19.18,1
1291,STU027,39,1,1,4.73,10.72,fp_f03c5f6689ef,0,0,0,0,0,2,NORMAL,0,2026-01-10T09:56:40,21.1338629,81.1361682,5.67,37.49,1
1292,STU097,50,3,1,3.91,15.61,fp_43aa61658072,0,0,0,0,0,0,NORMAL,0,2026-03-20T12:54:40,21.1342069,81.1352218,4.38,97.31,1
1293,STU060,106,1,1,6.55,6.79,fp_f7a3d54d68b2,0,0,0,0,0,13,NORMAL,0,2026-05-03T10:35:33,21.1334763,81.1373703,12.12,149.1,1
1294,STU087,112,1,1,2.21,8.21,fp_7e8449abe3ec,0,0,0,0,0,12,NORMAL,0,2026-01-18T14:01:35,21.1336975,81.135775,4.52,68.68,1
1295,STU089,66,2,1,2.79,8.75,fp_c389a6c3b2f5,0,1,0,0,0,28,NORMAL,0,2026-03-08T09:34:12,21.134033,81.1360371,23.47,22.52,1
1296,STU063,44,4,1,6.98,7.33,fp_43dc393e5fd1,0,0,1,0,0,7,NORMAL,0,2026-04-01T16:23:50,21.1347938,81.1357152,7.92,80.55,1
1297,STU046,60,1,1,3.92,9.24,fp_ee55cd5ad077,0,0,0,0,0,12,NORMAL,0,2026-01-28T10:52:07,21.1343697,81.1359617,8.24,27.91,1
1298,STU051,75,5,1,5.86,3.27,fp_85307e87cc6f,0,1,0,0,0,18,NORMAL,0,2026-01-07T14:51:28,21.1336858,81.1368951,15.31,95.3,1
1299,STU088,88,6,1,3.04,9.9,fp_cc299f288c97,0,0,0,0,0,0,NORMAL,0,2026-01-16T13:03:47,21.1343876,81.1361379,28.15,20.98,1
1300,STU015,108,2,1,6.86,7.21,fp_96ba3760c211,0,0,0,0,0,0,NORMAL,0,2026-04-29T10:18:54,21.1344707,81.1375652,12.83,148.81,1
1301,STU028,90,5,1,1.72,11.89,fp_fa023490fd74,0,0,0,0,0,10,NORMAL,0,2026-01-08T08:19:58,21.1339371,81.1373007,26.09,121.87,1
1302,STU014,95,1,1,3.01,5.27,fp_9a29989634bc,0,0,0,0,0,13,NORMAL,0,2026-04-07T13:48:51,21.1343383,81.1372578,6.98,114.9,1
1303,STU092,71,4,1,3.02,8.28,fp_28f4dae05c99,0,0,0,0,0,0,NORMAL,0,2026-02-13T16:05:05,21.1337501,81.1353113,28.26,101.24,1
1304,STU001,42,3,1,3.05,3.34,fp_4637ea12bf9a,0,1,0,0,0,17,NORMAL,0,2026-04-24T09:20:30,21.1343351,81.1349331,7.2,128.13,1
1305,STU032,71,5,1,3.74,9.46,fp_6230253cc4a0,1,0,0,1,0,46,SUSPICIOUS,1,2026-02-20T12:09:24,21.1342441,81.1366348,13.05,49.48,1
1306,STU082,6,4,1,5.36,5.39,fp_b35d4c53b441,0,0,0,0,0,1,NORMAL,0,2026-04-13T12:27:49,21.1344385,81.1361904,10.98,26.7,1
1307,STU060,60,4,1,3.65,8.97,fp_f7a3d54d68b2,0,0,0,0,0,2,NORMAL,0,2026-04-18T12:48:41,21.1343562,81.1362277,16.5,18.74,1
